customer_id,cardholder_role,risk_tier,churn_risk_score,churn_flag
SME162275,business_owner,medium_risk,0.7240339676143401,0
SME162364,business_owner,high_risk,0.7240133704565562,1
SME146774,business_owner,high_risk,0.7239940627608863,0
SME121805,business_owner,high_risk,0.7239901139342294,0
SME117741,business_owner,high_risk,0.7238975299641265,0
SME123642,business_owner,high_risk,0.723715139594814,1
SME175845,business_owner,high_risk,0.7237132445244976,0
SME148891,business_owner,high_risk,0.7237016461603171,0
SME102729,business_owner,high_risk,0.7236444805414699,0
SME123058,business_owner,high_risk,0.7235490588782273,0
SME130907,business_owner,high_risk,0.7235404692424088,0
SME178112,business_owner,high_risk,0.7235396972555136,0
SME104560,business_owner,high_risk,0.7235168502657361,0
SME178708,business_owner,high_risk,0.7235102588359292,1
SME149678,business_owner,high_risk,0.7234437949581944,1
SME161854,business_owner,medium_risk,0.7234319487901646,0
SME117009,business_owner,high_risk,0.7234040246308199,1
SME117722,business_owner,high_risk,0.723381749088629,0
SME148035,business_owner,high_risk,0.7233216434474066,0
SME119358,business_owner,high_risk,0.7232820022340933,1
SME135105,business_owner,high_risk,0.7232147571996137,0
SME156473,business_owner,high_risk,0.7231309612386102,0
SME130806,business_owner,high_risk,0.7231181486512991,0
SME186779,business_owner,high_risk,0.7230729219301115,0
SME150765,business_owner,high_risk,0.7230421655575089,0
SME133987,business_owner,high_risk,0.7230418052347913,1
SME159711,business_owner,medium_risk,0.7230224678659266,1
SME163570,business_owner,high_risk,0.7229921874008235,1
SME133665,business_owner,high_risk,0.7229295497010364,1
SME170975,business_owner,high_risk,0.7228922000379117,0
SME142047,business_owner,medium_risk,0.7228422336290671,0
SME104294,business_owner,high_risk,0.7228223107938102,0
SME190346,business_owner,high_risk,0.7228215146167503,1
SME164504,business_owner,high_risk,0.7227936135369424,0
SME115291,business_owner,high_risk,0.7227895101750044,0
SME157630,business_owner,high_risk,0.7227326462277337,0
SME153156,business_owner,high_risk,0.7226977634136719,1
SME178328,business_owner,high_risk,0.7226895674153738,0
SME136134,business_owner,high_risk,0.7226813807593178,0
SME135271,business_owner,high_risk,0.7225964837749559,1
SME164738,business_owner,high_risk,0.7225918033949704,0
SME158539,business_owner,high_risk,0.7225129549816768,1
SME183987,business_owner,medium_risk,0.7223606589503129,0
SME125589,business_owner,high_risk,0.7223378567872947,0
SME197270,business_owner,high_risk,0.7223347389932824,0
SME160480,business_owner,high_risk,0.7222866202576661,0
SME131232,business_owner,high_risk,0.7222792852221916,0
SME188884,business_owner,high_risk,0.722203361963935,1
SME165412,business_owner,high_risk,0.7221932262545399,0
SME109737,business_owner,high_risk,0.7221930984567909,1
SME174488,business_owner,high_risk,0.7221321569020208,0
SME162539,business_owner,high_risk,0.7220942024885081,1
SME139175,business_owner,high_risk,0.7220093897501572,1
SME116180,business_owner,high_risk,0.7219934546714832,1
SME148440,business_owner,medium_risk,0.7219725834547119,0
SME186089,business_owner,high_risk,0.7218905848700833,1
SME172511,business_owner,high_risk,0.7218797193730467,1
SME170621,business_owner,high_risk,0.721845056893864,1
SME147189,business_owner,high_risk,0.7218329452525399,0
SME188049,business_owner,high_risk,0.7218274254896055,1
SME156044,business_owner,high_risk,0.7218222005825307,0
SME150206,business_owner,high_risk,0.7217438753908388,1
SME163720,business_owner,high_risk,0.7215969333867894,1
SME193875,business_owner,high_risk,0.7215440060180404,1
SME116509,business_owner,medium_risk,0.7214499132591936,1
SME131151,business_owner,high_risk,0.7214441339309658,0
SME175932,business_owner,high_risk,0.7213994700603872,1
SME116945,business_owner,high_risk,0.721361599844302,0
SME187543,business_owner,high_risk,0.7213575896878346,1
SME133819,business_owner,high_risk,0.7213511054751969,1
SME106436,business_owner,medium_risk,0.7212751772669204,0
SME128414,business_owner,high_risk,0.721264102267667,1
SME190419,business_owner,high_risk,0.7212329068456018,1
SME103243,business_owner,high_risk,0.7212201749511344,0
SME113077,business_owner,high_risk,0.7211548922535405,0
SME165483,business_owner,medium_risk,0.7211397851042688,0
SME175373,business_owner,high_risk,0.7211240997591065,1
SME199396,business_owner,high_risk,0.7210933807570445,1
SME181303,business_owner,high_risk,0.7210393811701202,0
SME162620,business_owner,high_risk,0.7210304958596374,0
SME100702,business_owner,medium_risk,0.7209851836521188,0
SME106928,business_owner,high_risk,0.7209692179552173,0
SME155980,business_owner,high_risk,0.7208914568522422,0
SME134761,business_owner,high_risk,0.7208845025312118,1
SME167408,business_owner,high_risk,0.7208563398420281,0
SME179983,business_owner,medium_risk,0.7208312028948269,0
SME135659,business_owner,high_risk,0.7207634655442626,1
SME182632,business_owner,high_risk,0.7207581767204624,0
SME158984,business_owner,high_risk,0.7207231835856257,0
SME106082,business_owner,high_risk,0.7206953741222287,0
SME171014,business_owner,high_risk,0.7205551903942279,1
SME137683,business_owner,high_risk,0.7205390744145614,1
SME182653,business_owner,medium_risk,0.720494382713386,1
SME144634,business_owner,high_risk,0.7204880260327633,0
SME150216,business_owner,high_risk,0.7204533187904932,0
SME128304,business_owner,high_risk,0.7204284442336939,1
SME182929,business_owner,high_risk,0.7203452311932979,1
SME164314,business_owner,high_risk,0.7203037368786027,0
SME139290,business_owner,high_risk,0.7202453047471409,1
SME189222,business_owner,medium_risk,0.7201990990793261,1
SME166232,business_owner,high_risk,0.7201874856736165,1
SME139436,business_owner,high_risk,0.7201201728308263,0
SME198175,business_owner,high_risk,0.7201175843030371,1
SME132700,business_owner,high_risk,0.7201127263085032,0
SME194316,business_owner,high_risk,0.720087589924906,1
SME187860,business_owner,high_risk,0.7200713180777358,1
SME132841,business_owner,high_risk,0.7200566457383498,1
SME142389,business_owner,high_risk,0.7199970379618804,0
SME192676,business_owner,high_risk,0.7199817090097584,0
SME136319,business_owner,high_risk,0.7199706264396547,1
SME118429,business_owner,high_risk,0.7199600088968036,0
SME195595,business_owner,high_risk,0.7198780216130161,0
SME150823,business_owner,medium_risk,0.7198762294929809,0
SME180333,business_owner,high_risk,0.7198448579677836,0
SME135380,business_owner,high_risk,0.7198190388623025,0
SME146389,business_owner,high_risk,0.7197521972048855,1
SME149901,business_owner,high_risk,0.7197400157477011,1
SME137347,business_owner,medium_risk,0.7196643290930603,1
SME147280,business_owner,medium_risk,0.7196380706906021,1
SME126188,business_owner,high_risk,0.7196189495031493,0
SME140030,business_owner,high_risk,0.7195421822354803,1
SME184633,business_owner,high_risk,0.7195362614696821,1
SME150923,business_owner,high_risk,0.7195306129527674,0
SME107647,business_owner,high_risk,0.7195179002299742,1
SME137532,business_owner,high_risk,0.719511252082909,1
SME194186,business_owner,high_risk,0.7194952423520389,1
SME175543,business_owner,medium_risk,0.7194608509718833,0
SME197150,business_owner,medium_risk,0.7194407366174005,1
SME142536,business_owner,medium_risk,0.7194205024590661,1
SME175681,business_owner,high_risk,0.7193949557082598,1
SME139170,business_owner,medium_risk,0.7193823069398425,0
SME131499,business_owner,high_risk,0.719376520610807,0
SME165063,business_owner,high_risk,0.719339560276735,0
SME115275,business_owner,medium_risk,0.7192730963214591,0
SME109021,business_owner,high_risk,0.7192494257765241,0
SME187620,business_owner,high_risk,0.7192434248247144,0
SME102146,business_owner,high_risk,0.7192400776590246,1
SME112762,business_owner,medium_risk,0.7192376769448243,0
SME156020,business_owner,high_risk,0.7192098877548487,0
SME198061,business_owner,high_risk,0.7191785078931426,1
SME136322,business_owner,high_risk,0.7191418356165791,1
SME163866,business_owner,high_risk,0.7191240422183346,0
SME151407,business_owner,high_risk,0.7191122336055735,1
SME158804,business_owner,medium_risk,0.7190730651288566,0
SME133085,business_owner,high_risk,0.7190344631210263,1
SME105378,business_owner,high_risk,0.7190318960567917,1
SME119522,business_owner,high_risk,0.7190045966353071,1
SME195217,business_owner,high_risk,0.7189928852771902,0
SME133768,business_owner,high_risk,0.7189735176529907,1
SME124418,business_owner,high_risk,0.7188620560813876,0
SME157700,business_owner,high_risk,0.7188344950552276,1
SME172065,business_owner,high_risk,0.7188247783587219,0
SME100046,business_owner,high_risk,0.7188097726208217,1
SME163521,business_owner,high_risk,0.7187814762687984,0
SME137748,business_owner,high_risk,0.7187743547043131,0
SME165976,business_owner,high_risk,0.718772183917929,0
SME138626,business_owner,medium_risk,0.718769502034685,0
SME139047,business_owner,high_risk,0.7187693002712937,1
SME185870,business_owner,high_risk,0.7187550007408589,0
SME159489,business_owner,high_risk,0.7187492259610885,0
SME199592,business_owner,high_risk,0.718749005658205,0
SME181234,business_owner,high_risk,0.7186706975760714,1
SME156781,business_owner,high_risk,0.718653686801671,0
SME144076,business_owner,high_risk,0.7186270936504732,0
SME189363,business_owner,high_risk,0.7186190968803847,0
SME137386,business_owner,high_risk,0.7186120342918485,0
SME169574,business_owner,medium_risk,0.7186117808292137,0
SME119588,business_owner,high_risk,0.718584980465928,0
SME153004,business_owner,high_risk,0.718554003243522,1
SME132842,business_owner,high_risk,0.7185206398642825,0
SME108795,business_owner,high_risk,0.7185048789083708,0
SME174362,business_owner,high_risk,0.7184905804261058,0
SME159508,business_owner,medium_risk,0.7184385731873113,0
SME168567,business_owner,high_risk,0.7184171117565377,0
SME136387,business_owner,high_risk,0.7183884069275858,1
SME141821,business_owner,high_risk,0.7183632475333664,0
SME194564,business_owner,high_risk,0.7182881767521044,0
SME124583,business_owner,high_risk,0.7182711489898449,0
SME119525,business_owner,high_risk,0.7181807407659038,0
SME199581,business_owner,high_risk,0.7181670589520511,0
SME177267,business_owner,high_risk,0.7181204938401914,1
SME165926,business_owner,high_risk,0.7180980939332301,0
SME198564,business_owner,high_risk,0.7180976502812951,1
SME116290,business_owner,high_risk,0.7180863444315905,1
SME117610,business_owner,high_risk,0.7180564767442971,0
SME174702,business_owner,high_risk,0.7180422200703874,0
SME156641,business_owner,high_risk,0.7180175648059932,0
SME170787,business_owner,high_risk,0.7179856792337211,0
SME127921,business_owner,high_risk,0.7179634722823666,0
SME125434,business_owner,high_risk,0.7179544162346082,0
SME107725,business_owner,high_risk,0.7179477367785453,1
SME181564,business_owner,high_risk,0.7179313636064498,1
SME117491,business_owner,high_risk,0.7179174141522845,0
SME194740,business_owner,high_risk,0.7178664379186528,1
SME118492,business_owner,high_risk,0.7178346515426636,0
SME129134,business_owner,high_risk,0.7178261572486375,1
SME168518,business_owner,high_risk,0.7177786443727956,1
SME156485,business_owner,high_risk,0.7177776783450078,0
SME196236,business_owner,high_risk,0.7177222370600002,0
SME171677,business_owner,high_risk,0.7177081897309411,1
SME103702,business_owner,high_risk,0.7177067464460065,0
SME187554,business_owner,high_risk,0.717700550091946,1
SME188204,business_owner,high_risk,0.7176454047459547,0
SME145748,business_owner,high_risk,0.717645102051069,1
SME164776,business_owner,high_risk,0.7176134845012563,0
SME124731,business_owner,high_risk,0.7175701807735094,1
SME149125,business_owner,high_risk,0.7175662140661865,1
SME170519,business_owner,high_risk,0.7175449123717699,0
SME140976,business_owner,high_risk,0.7175304023976956,1
SME172084,business_owner,high_risk,0.7174791494484102,0
SME175651,business_owner,high_risk,0.7174776979194477,0
SME184436,business_owner,high_risk,0.7174702969578131,0
SME114118,business_owner,high_risk,0.7174540553378254,1
SME118132,business_owner,medium_risk,0.7174060218583117,0
SME109115,business_owner,high_risk,0.7173803269989637,0
SME126682,business_owner,high_risk,0.7173372638044988,1
SME158561,business_owner,high_risk,0.7173113173041067,1
SME181066,business_owner,high_risk,0.717260780155292,0
SME118723,business_owner,medium_risk,0.7172201552156376,1
SME121908,business_owner,high_risk,0.7171853213977424,1
SME177078,business_owner,high_risk,0.717150503936343,1
SME116995,business_owner,high_risk,0.717148600674337,0
SME143706,business_owner,high_risk,0.7170538104005925,1
SME149002,business_owner,high_risk,0.7170268572871775,1
SME119184,business_owner,high_risk,0.7169944961248836,0
SME156235,business_owner,high_risk,0.716963474629183,1
SME114859,business_owner,high_risk,0.7169326171220839,0
SME149117,business_owner,high_risk,0.7169096254181823,1
SME170291,business_owner,high_risk,0.7168612834361995,0
SME124773,business_owner,high_risk,0.7168384543861673,0
SME186004,business_owner,high_risk,0.7168264568269864,0
SME195107,business_owner,high_risk,0.7167887499881388,0
SME188221,business_owner,high_risk,0.7167642971396634,1
SME117309,business_owner,high_risk,0.7167590129326347,1
SME142554,business_owner,high_risk,0.7167208685837737,0
SME188350,business_owner,high_risk,0.7166548454677432,0
SME170781,business_owner,high_risk,0.716613171538026,0
SME188154,business_owner,high_risk,0.7165703579029739,1
SME168387,business_owner,high_risk,0.7165634192327219,0
SME130762,business_owner,high_risk,0.7165300220240025,0
SME185638,business_owner,high_risk,0.7165207535148432,1
SME147853,business_owner,high_risk,0.7165118618923794,1
SME135483,business_owner,medium_risk,0.716505516386609,1
SME129901,business_owner,medium_risk,0.7164927438709665,0
SME189395,business_owner,high_risk,0.7164736834980916,0
SME162013,business_owner,high_risk,0.716456567823629,0
SME102896,business_owner,high_risk,0.716438620633486,0
SME142300,business_owner,high_risk,0.7164151194922871,0
SME143795,business_owner,high_risk,0.7164022645758757,1
SME176814,business_owner,high_risk,0.7163990129083831,1
SME106957,business_owner,high_risk,0.7163772636054135,0
SME126184,business_owner,high_risk,0.7162614535531984,1
SME181426,business_owner,medium_risk,0.7162528283658682,0
SME158310,business_owner,high_risk,0.7162511924000198,1
SME127391,business_owner,high_risk,0.7162346925782654,0
SME103916,business_owner,medium_risk,0.7161608848666633,1
SME184186,business_owner,high_risk,0.7161499742315586,1
SME135055,business_owner,high_risk,0.7161491703708273,0
SME129094,business_owner,high_risk,0.7161243511359033,1
SME182008,business_owner,high_risk,0.7160844985228195,1
SME128457,business_owner,high_risk,0.7160621680261063,0
SME165488,business_owner,high_risk,0.7160552738206734,0
SME187694,business_owner,high_risk,0.7159983052135573,1
SME123246,business_owner,high_risk,0.7159777457603731,1
SME123668,business_owner,high_risk,0.7159572196208791,1
SME118070,business_owner,high_risk,0.7159263092984324,0
SME138783,business_owner,high_risk,0.7158240610190172,1
SME136306,business_owner,high_risk,0.715792943047537,0
SME194102,business_owner,high_risk,0.7157783051381319,0
SME175572,business_owner,high_risk,0.7157654987516237,1
SME181879,business_owner,high_risk,0.7157526725662277,1
SME155580,business_owner,high_risk,0.7157176863274496,1
SME133747,business_owner,high_risk,0.7156960748269349,0
SME142932,business_owner,medium_risk,0.7156821342837623,0
SME101500,business_owner,high_risk,0.715646489538801,1
SME100841,business_owner,medium_risk,0.7156198946667979,0
SME189744,business_owner,high_risk,0.7155823411295179,1
SME197877,business_owner,high_risk,0.7155306720388306,1
SME140045,business_owner,high_risk,0.7155269278301499,0
SME130960,business_owner,high_risk,0.7154581733900803,0
SME121892,business_owner,high_risk,0.715427863169526,0
SME100587,business_owner,medium_risk,0.7153891704766898,0
SME129552,business_owner,high_risk,0.7153741130805242,0
SME133107,business_owner,high_risk,0.715363507974593,0
SME156951,business_owner,high_risk,0.7153564997816027,0
SME142531,business_owner,high_risk,0.715242109226376,1
SME129406,business_owner,high_risk,0.7152364598007086,0
SME152214,business_owner,high_risk,0.7152330915265868,1
SME193244,business_owner,high_risk,0.7151642864856796,1
SME154084,business_owner,high_risk,0.7151112230149206,1
SME117894,business_owner,high_risk,0.7151004106797219,1
SME143920,business_owner,medium_risk,0.7150653468627486,1
SME179171,business_owner,high_risk,0.7150296447339466,1
SME159472,business_owner,high_risk,0.7150027810129975,1
SME139740,business_owner,high_risk,0.7150012292158848,0
SME163309,business_owner,medium_risk,0.7149990100687835,1
SME110009,business_owner,high_risk,0.7149812569361491,0
SME122380,business_owner,medium_risk,0.7149807356941582,0
SME198331,business_owner,high_risk,0.7149730943951287,0
SME135641,business_owner,high_risk,0.7149239028007188,0
SME166077,business_owner,high_risk,0.7149111410206138,0
SME135972,business_owner,high_risk,0.714869685517862,0
SME163023,business_owner,medium_risk,0.7148661672699046,1
SME120634,business_owner,medium_risk,0.714852303696599,0
SME140372,business_owner,high_risk,0.7148265597957183,0
SME173061,business_owner,high_risk,0.7148069444015105,1
SME195576,business_owner,high_risk,0.7147648077837496,1
SME117063,business_owner,high_risk,0.7146724164230607,0
SME184833,business_owner,high_risk,0.714671988619819,0
SME162889,business_owner,high_risk,0.7146183720507816,1
SME116671,business_owner,high_risk,0.7145521665579324,0
SME176219,business_owner,medium_risk,0.7145274417073222,0
SME184047,business_owner,high_risk,0.7145215714495115,0
SME116228,business_owner,high_risk,0.7144921706605204,0
SME101918,business_owner,high_risk,0.7144376398416499,1
SME120032,business_owner,high_risk,0.7144359033462341,0
SME124358,business_owner,high_risk,0.7144355426714787,1
SME108547,business_owner,high_risk,0.7144152977416997,1
SME122663,business_owner,high_risk,0.7143987196243474,1
SME146390,business_owner,high_risk,0.7143836725332883,1
SME117873,business_owner,high_risk,0.7143817802021941,1
SME147078,business_owner,high_risk,0.7143650604780409,0
SME159538,business_owner,high_risk,0.7143514973391619,0
SME147521,business_owner,high_risk,0.7143332713257622,0
SME168817,business_owner,high_risk,0.7143320700359312,0
SME171281,business_owner,high_risk,0.7143238455519699,0
SME180340,business_owner,high_risk,0.7142740415389283,0
SME194516,business_owner,medium_risk,0.7142506599671797,1
SME162590,business_owner,high_risk,0.7142488683467453,1
SME105088,business_owner,high_risk,0.7142069473278049,0
SME141093,business_owner,high_risk,0.7141739939836258,1
SME186437,business_owner,high_risk,0.7141736935042191,1
SME132075,business_owner,high_risk,0.7141508151827709,1
SME142931,business_owner,high_risk,0.7141114478866765,1
SME183275,business_owner,medium_risk,0.7140739709471889,0
SME111751,business_owner,high_risk,0.7140350812807327,0
SME191454,business_owner,high_risk,0.7140226498806097,0
SME189539,business_owner,high_risk,0.7140098047165576,0
SME196629,business_owner,high_risk,0.7139425668294737,0
SME120520,business_owner,high_risk,0.7139288928931006,0
SME105931,business_owner,high_risk,0.7139158192779457,0
SME180286,business_owner,high_risk,0.7138978310853833,0
SME155240,business_owner,high_risk,0.713895343262931,1
SME187505,business_owner,high_risk,0.7138890250042365,0
SME186032,business_owner,high_risk,0.7138531068785795,1
SME139961,business_owner,high_risk,0.7138366777369874,1
SME161390,business_owner,high_risk,0.7138201772652085,1
SME167430,business_owner,high_risk,0.7138121623370569,0
SME121338,business_owner,medium_risk,0.7137932616777473,1
SME141848,business_owner,high_risk,0.7137446613978239,0
SME181177,business_owner,high_risk,0.7137403177281442,1
SME167326,business_owner,high_risk,0.713731175594468,0
SME187941,business_owner,high_risk,0.7137230182998805,0
SME112851,business_owner,high_risk,0.7136991817363461,0
SME114377,business_owner,high_risk,0.7136415585985595,1
SME198100,business_owner,medium_risk,0.7136236993184617,0
SME117809,business_owner,medium_risk,0.7136221688816906,0
SME125598,business_owner,high_risk,0.7136201970857203,1
SME133746,business_owner,high_risk,0.713580626797673,1
SME128914,business_owner,high_risk,0.7135778552518527,0
SME123583,business_owner,high_risk,0.7135244340296113,1
SME182625,business_owner,high_risk,0.7135045740007575,1
SME171289,business_owner,high_risk,0.7134955020769522,1
SME188784,business_owner,high_risk,0.7134266091651603,1
SME119851,business_owner,high_risk,0.7134217451087767,1
SME144975,business_owner,high_risk,0.7133983609897456,0
SME135754,business_owner,high_risk,0.713369281356745,1
SME190247,business_owner,high_risk,0.7133517828153004,0
SME177866,business_owner,high_risk,0.713269138846249,1
SME176637,business_owner,high_risk,0.7132452899025166,0
SME142451,business_owner,high_risk,0.7132372867760075,0
SME136008,business_owner,high_risk,0.7132241212661756,0
SME126361,business_owner,medium_risk,0.7132227461762086,1
SME193344,business_owner,medium_risk,0.713185525314523,1
SME145056,business_owner,high_risk,0.7131753939719471,0
SME192635,business_owner,high_risk,0.7131407411364312,1
SME140139,business_owner,medium_risk,0.7131125973682934,1
SME118269,business_owner,medium_risk,0.7130855095074109,0
SME109077,business_owner,high_risk,0.7130775110885144,0
SME190598,business_owner,high_risk,0.7130617837174094,0
SME154486,business_owner,high_risk,0.7130267523207372,0
SME100589,business_owner,high_risk,0.7130042502045343,0
SME142826,business_owner,high_risk,0.7129496376944917,0
SME162711,business_owner,high_risk,0.712917052143672,0
SME110953,business_owner,high_risk,0.7129117196356699,0
SME199020,business_owner,high_risk,0.7128918086849656,0
SME158613,business_owner,high_risk,0.7128042117633262,0
SME104118,business_owner,medium_risk,0.712802076462049,0
SME149929,business_owner,high_risk,0.7128015761146522,0
SME169387,business_owner,high_risk,0.7127656035970102,1
SME129904,business_owner,medium_risk,0.712744096822973,0
SME187910,business_owner,medium_risk,0.7127263093192912,1
SME182538,business_owner,medium_risk,0.7127143979685633,0
SME196923,business_owner,high_risk,0.712710143075298,0
SME171457,business_owner,medium_risk,0.7126688955633911,0
SME196516,business_owner,high_risk,0.7126262319655888,0
SME196661,business_owner,high_risk,0.7126248359960431,1
SME170312,business_owner,high_risk,0.7126190781919798,1
SME153270,business_owner,high_risk,0.7126159002300156,0
SME142405,business_owner,high_risk,0.7125156093746284,0
SME179808,business_owner,high_risk,0.7124847242491585,0
SME183305,business_owner,high_risk,0.7124431098327842,1
SME112598,business_owner,high_risk,0.7124297660360015,0
SME128002,business_owner,high_risk,0.7124057901435574,0
SME185917,business_owner,high_risk,0.7123895537273339,0
SME131754,business_owner,high_risk,0.7123832243634445,0
SME159771,business_owner,high_risk,0.7123786784534142,1
SME145543,business_owner,high_risk,0.7123605131961958,0
SME146896,business_owner,high_risk,0.7123325937075796,0
SME172013,business_owner,high_risk,0.7123221288454051,0
SME148681,business_owner,high_risk,0.7123153973306235,0
SME171560,business_owner,high_risk,0.7122748022085115,0
SME124730,business_owner,high_risk,0.7122505673964268,1
SME123199,business_owner,high_risk,0.712246591587068,0
SME196922,business_owner,high_risk,0.7122372767545677,0
SME195027,business_owner,high_risk,0.7122004453960152,0
SME103806,business_owner,high_risk,0.7121964729255441,1
SME116861,business_owner,high_risk,0.7121891676593783,0
SME157117,business_owner,high_risk,0.7121714577536801,0
SME139093,business_owner,medium_risk,0.7121669358791674,1
SME162421,business_owner,high_risk,0.712139585889655,0
SME195736,business_owner,high_risk,0.7121244745338653,1
SME135974,business_owner,high_risk,0.7121050249826952,0
SME145806,business_owner,high_risk,0.7120834453658627,1
SME193968,business_owner,high_risk,0.7120743641646167,0
SME166539,business_owner,high_risk,0.7120552176160907,1
SME173013,business_owner,medium_risk,0.7120164131384017,1
SME138565,business_owner,high_risk,0.711976868471552,0
SME172995,business_owner,high_risk,0.7118613628927168,0
SME128017,business_owner,high_risk,0.7118591557535469,1
SME192139,business_owner,high_risk,0.7118538164208101,1
SME142643,business_owner,high_risk,0.7118036353937373,0
SME182461,business_owner,high_risk,0.7117928172792125,1
SME199356,business_owner,high_risk,0.7117866449590231,0
SME131289,business_owner,high_risk,0.7117357536889466,0
SME170413,business_owner,high_risk,0.711707832513412,1
SME187647,business_owner,high_risk,0.7117063001489571,0
SME171157,business_owner,medium_risk,0.7116561268408466,0
SME121311,business_owner,high_risk,0.7115654434081049,0
SME124071,business_owner,high_risk,0.7115392840294132,1
SME178105,business_owner,high_risk,0.7115270727823096,1
SME130488,business_owner,high_risk,0.7115032091023052,0
SME140798,business_owner,medium_risk,0.711500641360379,0
SME136794,business_owner,high_risk,0.7114783939763552,1
SME157036,business_owner,high_risk,0.7114721544387175,0
SME120260,business_owner,medium_risk,0.7114410315688312,1
SME138530,business_owner,high_risk,0.7114399968070555,1
SME155417,business_owner,high_risk,0.7113968398296268,1
SME163873,business_owner,high_risk,0.7113811820044263,1
SME113076,business_owner,high_risk,0.7113767534224565,1
SME192468,business_owner,high_risk,0.7113565231495068,1
SME198044,business_owner,high_risk,0.7113378317386266,1
SME133697,business_owner,high_risk,0.7113102470419352,1
SME110939,business_owner,high_risk,0.7112708457243437,1
SME138791,business_owner,high_risk,0.7112559237787769,0
SME107576,business_owner,medium_risk,0.7112558281179407,0
SME177343,business_owner,high_risk,0.7112526347986495,0
SME101803,business_owner,high_risk,0.7111942744980886,1
SME174257,business_owner,high_risk,0.7111930297724262,1
SME106319,business_owner,high_risk,0.7111298460308909,1
SME153590,business_owner,high_risk,0.7111087178102078,0
SME182297,business_owner,high_risk,0.7110397187162075,0
SME141810,business_owner,high_risk,0.7110393288551008,0
SME104973,business_owner,high_risk,0.7110353448725893,1
SME141404,business_owner,high_risk,0.7110324014239557,1
SME153194,business_owner,high_risk,0.7110262920765308,1
SME149236,business_owner,high_risk,0.7110147616022442,0
SME103278,business_owner,high_risk,0.7110102071716554,0
SME121135,business_owner,high_risk,0.7109570161212162,0
SME120756,business_owner,high_risk,0.710951264798716,1
SME118225,business_owner,high_risk,0.7109446776915417,0
SME165910,business_owner,high_risk,0.710905601959293,1
SME121551,business_owner,high_risk,0.7108861579025954,1
SME157620,business_owner,high_risk,0.7108554903665456,0
SME177108,business_owner,high_risk,0.7108465407586043,0
SME180251,business_owner,medium_risk,0.7108112797096483,0
SME113919,business_owner,high_risk,0.7108100960548336,0
SME136701,business_owner,high_risk,0.710788723562923,1
SME119246,business_owner,high_risk,0.710776287318573,0
SME102850,business_owner,high_risk,0.710718150211101,0
SME138240,business_owner,high_risk,0.7106971849341744,1
SME183534,business_owner,high_risk,0.7106892805009697,0
SME101592,business_owner,high_risk,0.7106769897089756,0
SME129606,business_owner,medium_risk,0.7106454510271321,1
SME116754,business_owner,high_risk,0.7106321820657174,0
SME160870,business_owner,high_risk,0.7106082343045865,1
SME186035,business_owner,high_risk,0.7105887746371908,0
SME117467,business_owner,medium_risk,0.7105795767178693,0
SME142116,business_owner,medium_risk,0.7105744166184454,1
SME182151,business_owner,medium_risk,0.7105573625246776,1
SME170360,business_owner,high_risk,0.7105556151249668,0
SME167599,business_owner,high_risk,0.710542671396643,1
SME183089,business_owner,high_risk,0.7105185652014854,1
SME112392,business_owner,high_risk,0.7105107116290847,1
SME111652,business_owner,medium_risk,0.7105090796956659,0
SME143961,business_owner,high_risk,0.7103762915191233,0
SME116321,business_owner,medium_risk,0.710374168618801,1
SME106453,business_owner,high_risk,0.7103668015276201,1
SME108794,business_owner,high_risk,0.710351483325522,1
SME167053,business_owner,medium_risk,0.7103352769366587,0
SME129569,business_owner,high_risk,0.7103294498494982,0
SME142990,business_owner,high_risk,0.710329382641911,1
SME184720,business_owner,high_risk,0.7103194431887818,1
SME147823,business_owner,high_risk,0.710297295073305,0
SME102346,business_owner,high_risk,0.7102416393484917,0
SME170321,business_owner,high_risk,0.7102248064134377,0
SME160169,business_owner,high_risk,0.7102119830457609,0
SME194478,business_owner,high_risk,0.7101813031230196,0
SME177340,business_owner,medium_risk,0.7101772231428324,0
SME198285,business_owner,high_risk,0.7101673325505542,0
SME186765,business_owner,medium_risk,0.7101539022309921,0
SME120815,business_owner,medium_risk,0.7101486370293929,1
SME188355,business_owner,high_risk,0.7101262443617199,0
SME153007,business_owner,medium_risk,0.7101193372403911,1
SME147484,business_owner,high_risk,0.7101174803623963,0
SME112127,business_owner,high_risk,0.710107261449281,0
SME107299,business_owner,high_risk,0.7101062226275532,1
SME199820,business_owner,medium_risk,0.7100995753824721,0
SME198956,business_owner,high_risk,0.7100796851185331,0
SME174389,business_owner,medium_risk,0.7100686225976411,1
SME177890,business_owner,medium_risk,0.7100470015961404,1
SME140833,business_owner,high_risk,0.7100162504475539,0
SME177637,business_owner,high_risk,0.709983382011071,0
SME181158,business_owner,high_risk,0.7099777134275861,0
SME187387,business_owner,medium_risk,0.7099354658667244,0
SME163861,business_owner,high_risk,0.7099117693870418,0
SME151234,business_owner,high_risk,0.7099056555412717,1
SME170941,business_owner,medium_risk,0.7098908133315918,0
SME165696,business_owner,high_risk,0.7098907029373461,1
SME150782,business_owner,high_risk,0.7098828669354345,0
SME114393,business_owner,high_risk,0.7098150563510399,1
SME151805,business_owner,high_risk,0.7098121716656172,1
SME183138,business_owner,high_risk,0.7098083617727976,1
SME135793,business_owner,high_risk,0.7097894228438114,1
SME113427,business_owner,high_risk,0.7097882082393019,1
SME183461,business_owner,high_risk,0.7097690207496977,0
